ID,EDAD,CAMPANA,NRO_DIAS_CONTACTO,CONTACTOS_PREVIOS,TASA_VAR_EMP,IPC,ICC,INGRESO,MONTO_DEUDA,MONTO_TRANSAC,TIPO_CONTACTO_WOE,TRABAJO_WOE,ACEPTACION
16611,23,2,999,0,1.4,93.918,-42.7,1352.621568,20909.37578,6257.211405,0.3063626917533698,0.19287528550585503,0
13845,35,1,999,0,1.4,93.918,-42.7,1157.621568,24908.26875,5580.463334,0.3063626917533698,-0.5306930434424036,0
18002,44,5,999,0,1.4,93.918,-42.7,1309.621568,27800.13988,2777.731242,0.3063626917533698,-0.5306930434424036,0
18002,44,5,999,0,1.4,93.918,-42.7,1201.621568,23910.99205,4322.073375,0.3063626917533698,-0.5306930434424036,0
18215,38,5,999,0,1.4,93.918,-42.7,1146.621568,17355.34798,1713.981598,0.3063626917533698,-0.17674915843225822,0
18215,38,5,999,0,1.4,93.918,-42.7,1432.621568,11918.70178,7475.752369,0.3063626917533698,-0.17674915843225822,0
22215,51,1,999,0,1.4,93.444,-36.1,1267.621568,31533.26998,7711.36857,0.3063626917533698,0.19287528550585503,0
16460,31,1,999,0,1.4,93.918,-42.7,1306.621568,17586.14489,6211.843167,0.3063626917533698,-0.5306930434424036,0
13796,75,9,999,0,1.4,93.918,-42.7,1354.621568,19749.45463,4957.556261,0.3063626917533698,-0.045330690645941585,0
18233,39,8,999,0,1.4,93.918,-42.7,1332.621568,23607.27241,6398.622809,-0.8208591392622184,-0.09003847518831645,0
23834,54,1,999,0,1.4,93.444,-36.1,1206.621568,30068.27545,2140.871104,0.3063626917533698,-0.06306818212925193,0
18161,40,1,999,0,1.4,93.918,-42.7,1159.621568,11911.49601,6269.159366,-0.8208591392622184,0.19287528550585503,0
13762,27,1,999,0,1.4,93.918,-42.7,1370.621568,31763.90491,7310.178425,0.3063626917533698,0.19287528550585503,0
18092,50,1,999,0,1.4,93.918,-42.7,1383.621568,19769.2996,8003.727586,-0.8208591392622184,-0.4407162365390601,0
21136,41,2,999,0,1.4,93.444,-36.1,1483.621568,32659.09221,3723.011319,0.3063626917533698,-0.045330690645941585,0
18152,57,4,999,0,1.4,93.918,-42.7,1478.621568,26488.50105,1975.416443,0.3063626917533698,0.19287528550585503,0
14062,31,2,999,0,1.4,93.918,-42.7,1245.621568,26889.78797,4956.837219,0.3063626917533698,-0.5306930434424036,0
21754,43,7,999,0,1.4,93.444,-36.1,1383.621568,28704.99479,4018.825876,0.3063626917533698,-0.06306818212925193,0
14019,30,2,999,0,1.4,93.918,-42.7,1408.621568,11526.0592,6608.958955,0.3063626917533698,0.19287528550585503,0
21445,35,2,999,0,1.4,93.444,-36.1,1172.621568,32258.85279,7184.504677,0.3063626917533698,0.19287528550585503,0
21276,48,3,999,0,1.4,93.444,-36.1,1498.621568,19014.00608,7855.225607,0.3063626917533698,-0.5306930434424036,0
13977,51,2,999,0,1.4,93.918,-42.7,1480.621568,33059.49596,1608.160536,0.3063626917533698,-0.3899483758768173,0
13977,51,2,999,0,1.4,93.918,-42.7,1305.621568,8653.470996,6762.140677,0.3063626917533698,-0.3899483758768173,0
13587,27,1,999,0,1.4,93.918,-42.7,1337.621568,14039.28596,5226.413358,0.3063626917533698,-0.045330690645941585,0
21737,32,2,999,0,1.4,93.444,-36.1,1163.621568,21656.29404,4240.216922,0.3063626917533698,0.19287528550585503,0
13489,40,1,999,0,1.4,93.918,-42.7,1251.621568,8217.05067,6316.376422,0.3063626917533698,-0.5306930434424036,0
13880,52,2,999,0,1.4,93.918,-42.7,1509.621568,10607.85635,7154.071109,0.3063626917533698,-0.17674915843225822,0
13953,41,2,999,0,1.4,93.918,-42.7,1321.621568,8460.682398,7787.220673,0.3063626917533698,-0.4407162365390601,0
18224,36,3,999,0,1.4,93.918,-42.7,1292.621568,28744.19316,1870.429216,-0.8208591392622184,-0.5306930434424036,0
21340,55,4,999,0,1.4,93.444,-36.1,1150.621568,29159.99192,1822.309448,0.3063626917533698,-0.5306930434424036,0
16665,25,2,999,0,1.4,93.918,-42.7,1510.621568,17022.47792,8104.774462,-0.8208591392622184,-0.4407162365390601,0
18077,43,1,999,0,1.4,93.918,-42.7,1193.621568,16597.67167,3571.709807,0.3063626917533698,0.19287528550585503,0
18077,43,1,999,0,1.4,93.918,-42.7,1420.621568,6517.389198,5833.426895,0.3063626917533698,0.19287528550585503,0
22142,52,3,999,0,1.4,93.444,-36.1,1478.621568,6367.337627,6230.756725,0.3063626917533698,-0.045330690645941585,0
18238,26,1,999,0,1.4,93.918,-42.7,1141.621568,24727.03101,5409.636523,0.3063626917533698,-0.06306818212925193,0
13737,38,1,999,0,1.4,93.918,-42.7,1213.621568,30122.15131,2971.038528,0.3063626917533698,-0.5306930434424036,0
18259,48,3,999,0,1.4,93.918,-42.7,1452.621568,32592.89549,5879.554293,0.3063626917533698,-0.4407162365390601,0
16529,25,3,999,0,1.4,93.918,-42.7,1261.621568,18578.14842,5077.163022,-0.8208591392622184,-0.045330690645941585,0
13666,33,1,999,0,1.4,93.918,-42.7,1535.621568,19321.19608,5949.715443,0.3063626917533698,-0.09003847518831645,0
13559,38,1,999,0,1.4,93.918,-42.7,1299.621568,26028.65129,1834.055419,0.3063626917533698,-0.17674915843225822,0
13674,33,1,999,0,1.4,93.918,-42.7,1363.621568,21843.86775,7127.05536,0.3063626917533698,-0.09003847518831645,0
21624,31,1,999,0,1.4,93.444,-36.1,1427.621568,12656.13796,2202.335766,0.3063626917533698,0.19287528550585503,0
13769,32,1,999,0,1.4,93.918,-42.7,1430.621568,18814.87246,7643.750184,0.3063626917533698,-0.5306930434424036,0
18168,75,1,999,0,1.4,93.918,-42.7,1182.621568,33032.07162,7060.486517,0.3063626917533698,-0.09003847518831645,0
13730,32,17,999,0,1.4,93.918,-42.7,1224.621568,21603.33303,3925.414739,0.3063626917533698,-0.5306930434424036,0
22320,45,5,999,0,1.4,93.444,-36.1,1459.621568,20469.6317,6439.672291,0.3063626917533698,-0.045330690645941585,0
21430,36,4,999,0,1.4,93.444,-36.1,1344.621568,7942.624395,2444.505902,0.3063626917533698,0.19287528550585503,0
13688,30,2,999,0,1.4,93.918,-42.7,1533.621568,16772.44533,4067.822344,0.3063626917533698,-0.3899483758768173,0
22304,48,1,999,0,1.4,93.444,-36.1,1452.621568,8329.80762,4110.651481,0.3063626917533698,-0.5306930434424036,0
16650,53,19,999,0,1.4,93.918,-42.7,1202.621568,8443.03368,8030.175704,0.3063626917533698,-0.5306930434424036,0
13712,31,1,999,0,1.4,93.918,-42.7,1464.621568,24853.53082,2750.228741,0.3063626917533698,0.19287528550585503,0
16375,49,2,999,0,1.4,93.918,-42.7,1405.621568,11908.14698,3903.989365,0.3063626917533698,-0.5306930434424036,0
13542,31,1,999,0,1.4,93.918,-42.7,1320.621568,21025.10498,7537.007657,-0.8208591392622184,-0.5306930434424036,0
16551,40,2,999,0,1.4,93.918,-42.7,1447.621568,11497.24759,5828.202766,0.3063626917533698,0.19287528550585503,0
21672,31,1,999,0,1.4,93.444,-36.1,1248.621568,13922.82724,8192.975337,0.3063626917533698,-0.045330690645941585,0
22353,29,1,999,0,1.4,93.444,-36.1,1139.621568,28828.07735,6891.287974,0.3063626917533698,0.19287528550585503,0
22353,29,1,999,0,1.4,93.444,-36.1,1182.621568,27053.29478,7098.516732,0.3063626917533698,0.19287528550585503,0
13612,30,6,999,0,1.4,93.918,-42.7,1317.621568,19872.97304,4365.344832,0.3063626917533698,-0.045330690645941585,0
13612,30,6,999,0,1.4,93.918,-42.7,1362.621568,19334.03296,3166.770932,0.3063626917533698,-0.045330690645941585,0
23962,29,2,999,0,1.4,93.444,-36.1,1430.621568,30931.79593,4585.497919,0.3063626917533698,-0.045330690645941585,0
16480,33,1,999,0,1.4,93.918,-42.7,1426.621568,16200.89796,4443.243076,0.3063626917533698,-0.5306930434424036,0
13520,55,1,999,0,1.4,93.918,-42.7,1416.621568,7545.075325,2196.605039,0.3063626917533698,-0.4407162365390601,0
21682,47,1,999,0,1.4,93.444,-36.1,1290.621568,31272.8609,2873.894558,0.3063626917533698,-0.5306930434424036,0
13792,31,3,999,0,1.4,93.918,-42.7,1418.621568,23150.97885,2351.31002,0.3063626917533698,-0.5306930434424036,0
21346,30,12,999,0,1.4,93.444,-36.1,1512.621568,33087.1204,4543.334222,0.3063626917533698,0.19287528550585503,0
16489,30,8,999,0,1.4,93.918,-42.7,1341.621568,14526.95673,3735.060266,0.3063626917533698,-0.5306930434424036,0
22187,31,1,999,0,1.4,93.444,-36.1,1406.621568,21621.34677,5486.595077,0.3063626917533698,0.19287528550585503,0
16427,31,1,999,0,1.4,93.918,-42.7,1408.621568,31997.06668,2434.354287,0.3063626917533698,-0.5306930434424036,0
21594,32,1,999,0,1.4,93.444,-36.1,1189.621568,17104.51575,8357.87601,0.3063626917533698,-0.06306818212925193,0
21309,41,5,999,0,1.4,93.444,-36.1,1373.621568,25149.39852,6044.436012,0.3063626917533698,-0.09003847518831645,0
21309,41,5,999,0,1.4,93.444,-36.1,1323.621568,29062.11649,8036.788509,0.3063626917533698,-0.09003847518831645,0
13785,27,3,999,0,1.4,93.918,-42.7,1219.621568,24415.03234,6872.769258,0.3063626917533698,-0.4407162365390601,0
16430,31,1,999,0,1.4,93.918,-42.7,1216.621568,29139.95215,2665.001164,0.3063626917533698,-0.5306930434424036,0
22363,36,1,999,0,1.4,93.444,-36.1,1314.621568,17449.07645,2158.107088,0.3063626917533698,0.19287528550585503,0
18116,31,4,999,0,1.4,93.918,-42.7,1477.621568,9373.693518,4488.379771,0.3063626917533698,-0.17674915843225822,0
22289,39,4,999,0,1.4,93.444,-36.1,1432.621568,26981.00691,4583.112666,0.3063626917533698,0.19287528550585503,0
22290,33,3,999,0,1.4,93.444,-36.1,1229.621568,32623.58272,4462.532245,0.3063626917533698,0.19287528550585503,0
22290,33,3,999,0,1.4,93.444,-36.1,1300.621568,15090.16176,3228.044914,0.3063626917533698,0.19287528550585503,0
16575,53,2,999,0,1.4,93.918,-42.7,1324.621568,32237.32219,2157.165324,-0.8208591392622184,-0.3899483758768173,0
18309,44,7,999,0,1.4,93.918,-42.7,1379.621568,26742.17029,6563.509316,-0.8208591392622184,0.19287528550585503,0
22160,56,4,999,0,1.4,93.444,-36.1,1282.621568,30336.13284,7609.523014,0.3063626917533698,1.0029602792678307,0
13549,25,1,999,0,1.4,93.918,-42.7,1450.621568,11045.94416,5618.672989,0.3063626917533698,-0.4407162365390601,0
13549,25,1,999,0,1.4,93.918,-42.7,1259.621568,26129.05058,1737.321593,0.3063626917533698,-0.4407162365390601,0
21640,30,2,999,0,1.4,93.444,-36.1,1327.621568,14157.30005,2654.570354,0.3063626917533698,-0.045330690645941585,0
21621,37,1,999,0,1.4,93.444,-36.1,1518.621568,9114.747824,2110.035824,0.3063626917533698,-0.045330690645941585,0
21621,37,1,999,0,1.4,93.444,-36.1,1178.621568,18457.34605,8218.176244,0.3063626917533698,-0.045330690645941585,0
21731,30,3,999,0,1.4,93.444,-36.1,1211.621568,24894.26337,2323.437083,0.3063626917533698,0.19287528550585503,0
13528,36,1,999,0,1.4,93.918,-42.7,1469.621568,15309.956,5499.842411,0.3063626917533698,-0.5306930434424036,0
16518,55,1,999,0,1.4,93.918,-42.7,1233.621568,7747.624269,8280.177944,0.3063626917533698,0.2329290782426595,0
16518,55,1,999,0,1.4,93.918,-42.7,1324.621568,24256.16766,4467.792135,0.3063626917533698,0.2329290782426595,0
16391,45,1,999,0,1.4,93.918,-42.7,1140.621568,7828.121899,7699.053059,0.3063626917533698,1.0029602792678307,0
21505,29,3,999,0,1.4,93.444,-36.1,1340.621568,10176.18939,6029.292104,0.3063626917533698,-0.045330690645941585,0
21289,37,1,999,0,1.4,93.444,-36.1,1344.621568,15141.91914,7809.639501,0.3063626917533698,0.19287528550585503,0
21368,31,3,999,0,1.4,93.444,-36.1,1260.621568,32820.78436,4831.976051,0.3063626917533698,-0.045330690645941585,0
13829,35,1,999,0,1.4,93.918,-42.7,1502.621568,24975.72124,7753.051351,0.3063626917533698,0.19287528550585503,0
21144,37,3,999,0,1.4,93.444,-36.1,1249.621568,24351.21403,7771.903643,0.3063626917533698,-0.045330690645941585,0
22276,44,1,999,0,1.4,93.444,-36.1,1342.621568,29120.23797,7129.175682,0.3063626917533698,0.19287528550585503,0
21342,37,3,999,0,1.4,93.444,-36.1,1329.621568,31739.33043,7278.335159,0.3063626917533698,0.19287528550585503,0
21342,37,3,999,0,1.4,93.444,-36.1,1323.621568,25153.75224,2575.538267,0.3063626917533698,0.19287528550585503,0
16580,24,2,999,0,1.4,93.918,-42.7,1212.621568,32166.52545,2566.6842,0.3063626917533698,0.19287528550585503,0
14045,32,3,999,0,1.4,93.918,-42.7,1267.621568,21084.40576,2582.706822,0.3063626917533698,-0.5306930434424036,0
22141,33,1,999,0,1.4,93.444,-36.1,1237.621568,11639.22585,8073.752257,0.3063626917533698,-0.045330690645941585,0
13744,38,1,999,0,1.4,93.918,-42.7,1400.621568,7523.10795,4122.25617,0.3063626917533698,-0.5306930434424036,0
23927,30,2,999,0,1.4,93.444,-36.1,1406.621568,23997.59678,2417.102944,0.3063626917533698,0.19287528550585503,0
22110,43,1,999,0,1.4,93.444,-36.1,1424.621568,17300.76777,5534.070001,0.3063626917533698,0.19287528550585503,0
21712,46,3,999,0,1.4,93.444,-36.1,1298.621568,11402.77198,2696.772157,0.3063626917533698,-0.5306930434424036,0
16641,46,2,999,0,1.4,93.918,-42.7,1187.621568,20672.93482,4747.746801,0.3063626917533698,0.19287528550585503,0
13683,30,1,999,0,1.4,93.918,-42.7,1277.621568,32879.08894,2788.067537,0.3063626917533698,-0.5306930434424036,0
13517,27,1,999,0,1.4,93.918,-42.7,1263.621568,33639.73042,7608.325705,0.3063626917533698,-0.5306930434424036,0
13838,29,1,999,0,1.4,93.918,-42.7,1525.621568,7715.898515,8139.168241,0.3063626917533698,-0.045330690645941585,0
21663,30,3,999,0,1.4,93.444,-36.1,1479.621568,24540.10328,2798.720421,0.3063626917533698,-0.045330690645941585,0
21529,50,1,999,0,1.4,93.444,-36.1,1138.621568,11671.39858,1589.348574,0.3063626917533698,-0.5306930434424036,0
16694,35,3,999,0,1.4,93.918,-42.7,1513.621568,6983.25257,2970.334624,0.3063626917533698,-0.06306818212925193,0
16694,35,3,999,0,1.4,93.918,-42.7,1434.621568,32591.98835,6972.636986,0.3063626917533698,-0.06306818212925193,0
16395,24,1,999,0,1.4,93.918,-42.7,1203.621568,33500.01485,6913.447477,0.3063626917533698,-0.4407162365390601,0
18263,37,2,999,0,1.4,93.918,-42.7,1393.621568,31932.58247,2958.367309,0.3063626917533698,-0.4407162365390601,0
13777,34,1,999,0,1.4,93.918,-42.7,1424.621568,12439.87046,7789.186118,0.3063626917533698,-0.5306930434424036,0
16584,59,2,999,0,1.4,93.918,-42.7,1218.621568,32682.13325,7022.560215,0.3063626917533698,1.0029602792678307,0
22326,54,2,999,0,1.4,93.444,-36.1,1196.621568,28535.93753,5663.650051,0.3063626917533698,0.19287528550585503,0
13615,25,4,999,0,1.4,93.918,-42.7,1370.621568,13151.50481,2724.691118,0.3063626917533698,0.19287528550585503,0
16692,28,5,999,0,1.4,93.918,-42.7,1156.621568,25913.09616,2722.765283,0.3063626917533698,0.19287528550585503,0
16664,55,2,999,0,1.4,93.918,-42.7,1332.621568,14912.63573,5601.370412,0.3063626917533698,-0.06306818212925193,0
13651,30,1,999,0,1.4,93.918,-42.7,1452.621568,15164.92528,3941.814585,0.3063626917533698,-0.4407162365390601,0
13684,30,1,999,0,1.4,93.918,-42.7,1305.621568,6843.859709,5163.45257,0.3063626917533698,-0.5306930434424036,0
13684,30,1,999,0,1.4,93.918,-42.7,1227.621568,13410.81437,3318.566133,0.3063626917533698,-0.5306930434424036,0
16404,23,1,999,0,1.4,93.918,-42.7,1309.621568,9355.597508,7097.935273,0.3063626917533698,0.19287528550585503,0
21223,38,4,999,0,1.4,93.444,-36.1,1327.621568,25822.80762,6353.734396,0.3063626917533698,0.19287528550585503,0
13939,35,3,999,0,1.4,93.918,-42.7,1386.621568,17002.00523,1743.87452,0.3063626917533698,0.19287528550585503,0
22105,46,3,999,0,1.4,93.444,-36.1,1139.621568,6957.408232,3300.104777,0.3063626917533698,-0.09003847518831645,0
16581,29,1,999,0,1.4,93.918,-42.7,1185.621568,22673.07297,3237.082224,0.3063626917533698,-0.09003847518831645,0
21590,54,1,999,0,1.4,93.444,-36.1,1284.621568,25624.1751,6578.915195,0.3063626917533698,0.19287528550585503,0
16547,27,3,999,0,1.4,93.918,-42.7,1524.621568,6846.226628,2343.889239,0.3063626917533698,-0.06306818212925193,0
23912,33,2,999,0,1.4,93.444,-36.1,1136.621568,21752.39705,2160.790722,0.3063626917533698,-0.045330690645941585,0
14054,29,7,999,0,1.4,93.918,-42.7,1535.621568,26881.3219,4256.77977,-0.8208591392622184,-0.5306930434424036,0
21633,31,1,999,0,1.4,93.444,-36.1,1151.621568,11059.07707,6455.454988,0.3063626917533698,0.19287528550585503,0
16608,29,1,999,0,1.4,93.918,-42.7,1241.621568,22845.46472,1867.650777,0.3063626917533698,-0.045330690645941585,0
13583,26,1,999,0,1.4,93.918,-42.7,1182.621568,22520.19173,3035.495037,0.3063626917533698,-0.045330690645941585,0
13884,33,2,999,0,1.4,93.918,-42.7,1143.621568,23402.52161,6261.652056,0.3063626917533698,-0.5306930434424036,0
16357,24,3,999,0,1.4,93.918,-42.7,1398.621568,22152.93362,2736.939414,0.3063626917533698,-0.4407162365390601,0
16565,25,1,999,0,1.4,93.918,-42.7,1473.621568,18662.68834,6680.651904,0.3063626917533698,-0.5306930434424036,0
13565,29,1,999,0,1.4,93.918,-42.7,1342.621568,8195.121565,7914.757672,0.3063626917533698,0.19287528550585503,0
16362,25,2,999,0,1.4,93.918,-42.7,1219.621568,13022.42105,6433.466695,0.3063626917533698,-0.5306930434424036,0
22117,36,7,999,0,1.4,93.444,-36.1,1499.621568,8091.242313,3683.664171,0.3063626917533698,-0.045330690645941585,0
13699,54,1,999,0,1.4,93.918,-42.7,1500.621568,26991.26198,5041.978985,-0.8208591392622184,-0.5306930434424036,0
18296,56,5,999,0,1.4,93.918,-42.7,1290.621568,19470.87908,3445.835578,0.3063626917533698,-0.045330690645941585,0
13860,35,1,999,0,1.4,93.918,-42.7,1287.621568,25414.6733,2167.323289,0.3063626917533698,0.19287528550585503,0
21638,32,4,999,0,1.4,93.444,-36.1,1195.621568,22997.11882,8381.221899,0.3063626917533698,0.19287528550585503,0
14014,50,2,999,0,1.4,93.918,-42.7,1424.621568,31091.4107,6006.157518,0.3063626917533698,0.19287528550585503,0
21512,33,1,999,0,1.4,93.444,-36.1,1535.621568,30321.91968,7932.12887,0.3063626917533698,-0.045330690645941585,0
13938,31,2,999,0,1.4,93.918,-42.7,1422.621568,20366.04328,7725.397185,0.3063626917533698,-0.4407162365390601,0
13745,38,1,999,0,1.4,93.918,-42.7,1359.621568,6882.210592,7047.293072,0.3063626917533698,-0.5306930434424036,0
21338,45,8,999,0,1.4,93.444,-36.1,1266.621568,18842.82588,3790.842277,0.3063626917533698,0.19287528550585503,0
21118,46,2,999,0,1.4,93.444,-36.1,1264.621568,32485.61294,4485.578385,0.3063626917533698,-0.4407162365390601,0
23835,34,1,999,0,1.4,93.444,-36.1,1241.621568,7845.430753,4655.844857,0.3063626917533698,-0.045330690645941585,0
22103,41,4,999,0,1.4,93.444,-36.1,1524.621568,9404.245778,5750.03669,0.3063626917533698,-0.045330690645941585,0
22103,41,4,999,0,1.4,93.444,-36.1,1239.621568,31894.94418,3400.842155,0.3063626917533698,-0.045330690645941585,0
16526,30,2,999,0,1.4,93.918,-42.7,1457.621568,28744.68979,4117.001727,0.3063626917533698,-0.06306818212925193,0
13812,33,7,999,0,1.4,93.918,-42.7,1137.621568,28638.24983,2210.248539,-0.8208591392622184,-0.5306930434424036,0
13671,33,1,999,0,1.4,93.918,-42.7,1184.621568,13863.74022,3079.877227,0.3063626917533698,-0.09003847518831645,0
13617,34,1,999,0,1.4,93.918,-42.7,1457.621568,32047.55991,4101.230574,0.3063626917533698,1.3151543994487527,0
13617,34,1,999,0,1.4,93.918,-42.7,1365.621568,33499.29336,3298.816759,0.3063626917533698,1.3151543994487527,0
13851,42,1,999,0,1.4,93.918,-42.7,1305.621568,14271.90944,7280.291301,0.3063626917533698,-0.5306930434424036,0
21560,52,1,999,0,1.4,93.444,-36.1,1314.621568,21856.97396,5925.216953,0.3063626917533698,0.19287528550585503,0
14028,36,2,999,0,1.4,93.918,-42.7,1384.621568,24581.69311,3166.374464,-0.8208591392622184,-0.5306930434424036,0
16461,43,2,999,0,1.4,93.918,-42.7,1447.621568,11530.31442,7954.301778,0.3063626917533698,0.19287528550585503,0
21642,35,2,999,0,1.4,93.444,-36.1,1387.621568,21576.13915,3112.107939,0.3063626917533698,-0.06306818212925193,0
21245,47,1,999,0,1.4,93.444,-36.1,1196.621568,9738.159571,4814.9299,0.3063626917533698,0.19287528550585503,0
13579,41,1,999,0,1.4,93.918,-42.7,1173.621568,10696.55515,5928.973325,0.3063626917533698,-0.5306930434424036,0
21660,45,1,999,0,1.4,93.444,-36.1,1461.621568,14886.96929,2690.149901,0.3063626917533698,-0.045330690645941585,0
16689,59,3,999,0,1.4,93.918,-42.7,1358.621568,12624.29586,1844.666113,0.3063626917533698,-0.4407162365390601,0
16730,29,3,999,0,1.4,93.918,-42.7,1363.621568,7472.323984,4688.944379,0.3063626917533698,-0.4407162365390601,0
16730,29,3,999,0,1.4,93.918,-42.7,1328.621568,13639.09415,5797.327667,0.3063626917533698,-0.4407162365390601,0
13878,52,2,999,0,1.4,93.918,-42.7,1265.621568,13691.42725,2105.510213,0.3063626917533698,-0.17674915843225822,0
13632,34,1,999,0,1.4,93.918,-42.7,1344.621568,31987.05421,2276.50735,0.3063626917533698,-0.045330690645941585,0
13854,51,1,999,0,1.4,93.918,-42.7,1193.621568,12125.24375,8038.854792,0.3063626917533698,-0.4407162365390601,0
18201,44,1,999,0,1.4,93.918,-42.7,1332.621568,16898.00935,8082.424142,0.3063626917533698,0.19287528550585503,0
13693,31,1,999,0,1.4,93.918,-42.7,1403.621568,31300.56365,8105.228152,0.3063626917533698,-0.5306930434424036,0
16355,34,5,999,0,1.4,93.918,-42.7,1244.621568,10109.91534,2825.265655,0.3063626917533698,-0.5306930434424036,0
23827,29,1,999,0,1.4,93.444,-36.1,1434.621568,27403.51029,6483.916036,0.3063626917533698,0.19287528550585503,0
23827,29,1,999,0,1.4,93.444,-36.1,1360.621568,30661.01698,8006.191325,0.3063626917533698,0.19287528550585503,0
13567,29,1,999,0,1.4,93.918,-42.7,1387.621568,14161.25167,6622.977563,0.3063626917533698,1.3151543994487527,0
23958,29,1,999,0,1.4,93.444,-36.1,1283.621568,22858.38591,4616.358256,0.3063626917533698,0.19287528550585503,0
22365,30,4,999,0,1.4,93.444,-36.1,1209.621568,33517.54744,6734.405161,0.3063626917533698,-0.045330690645941585,0
16720,32,2,999,0,1.4,93.918,-42.7,1191.621568,30297.2081,2491.925099,0.3063626917533698,-0.045330690645941585,0
13483,57,1,999,0,1.4,93.918,-42.7,1212.621568,9030.965355,2310.495935,0.3063626917533698,1.0029602792678307,0
14018,55,2,999,0,1.4,93.918,-42.7,1426.621568,12187.90473,6062.942164,-0.8208591392622184,0.19287528550585503,0
16424,55,1,999,0,1.4,93.918,-42.7,1166.621568,6513.700882,8270.591187,0.3063626917533698,1.0029602792678307,0
21475,33,1,999,0,1.4,93.444,-36.1,1412.621568,21876.65391,1696.528829,0.3063626917533698,-0.045330690645941585,0
13970,50,2,999,0,1.4,93.918,-42.7,1182.621568,17815.36756,4289.903886,0.3063626917533698,-0.5306930434424036,0
13746,35,2,999,0,1.4,93.918,-42.7,1507.621568,32042.96873,7666.584228,0.3063626917533698,-0.045330690645941585,0
13582,38,1,999,0,1.4,93.918,-42.7,1270.621568,29820.42049,6411.605952,0.3063626917533698,-0.4407162365390601,0
21455,36,2,999,0,1.4,93.444,-36.1,1436.621568,23532.03652,3517.704914,0.3063626917533698,-0.06306818212925193,0
21455,36,2,999,0,1.4,93.444,-36.1,1397.621568,11600.24286,6713.017076,0.3063626917533698,-0.06306818212925193,0
13916,40,2,999,0,1.4,93.918,-42.7,1274.621568,31640.52907,2884.379065,0.3063626917533698,-0.17674915843225822,0
13844,42,1,999,0,1.4,93.918,-42.7,1353.621568,33533.4492,8273.406782,0.3063626917533698,-0.5306930434424036,0
21183,36,5,999,0,1.4,93.444,-36.1,1240.621568,30987.95651,5639.628626,0.3063626917533698,-0.09003847518831645,0
22283,50,4,999,0,1.4,93.444,-36.1,1316.621568,31013.62817,7150.896439,0.3063626917533698,0.19287528550585503,0
13830,56,1,999,0,1.4,93.918,-42.7,1225.621568,33365.96787,6191.776038,0.3063626917533698,-0.5306930434424036,0
16660,28,2,999,0,1.4,93.918,-42.7,1310.621568,28255.3623,2317.236347,0.3063626917533698,0.19287528550585503,0
16546,34,3,999,0,1.4,93.918,-42.7,1201.621568,27759.37832,2158.189121,0.3063626917533698,-0.045330690645941585,0
22301,31,1,999,0,1.4,93.444,-36.1,1519.621568,17824.5278,3061.571763,0.3063626917533698,-0.045330690645941585,0
21175,31,4,999,0,1.4,93.444,-36.1,1319.621568,29935.41522,6952.050636,0.3063626917533698,0.19287528550585503,0
21287,30,7,999,0,1.4,93.444,-36.1,1262.621568,8546.310544,1695.704155,0.3063626917533698,0.19287528550585503,0
21287,30,7,999,0,1.4,93.444,-36.1,1354.621568,7910.775626,4993.848521,0.3063626917533698,0.19287528550585503,0
23994,60,3,999,0,1.4,93.444,-36.1,1487.621568,7934.855349,2685.795329,0.3063626917533698,0.19287528550585503,0
21188,32,3,999,0,1.4,93.444,-36.1,1452.621568,24771.04296,3087.817988,0.3063626917533698,0.19287528550585503,0
16597,24,4,999,0,1.4,93.918,-42.7,1311.621568,18685.08336,7164.750888,0.3063626917533698,-0.045330690645941585,0
13912,32,3,999,0,1.4,93.918,-42.7,1453.621568,13240.40626,4692.444054,-0.8208591392622184,-0.5306930434424036,0
17991,45,4,999,0,1.4,93.918,-42.7,1420.621568,8756.709734,6022.369455,0.3063626917533698,0.19287528550585503,0
18207,33,2,999,0,1.4,93.918,-42.7,1518.621568,7067.559077,7450.661643,0.3063626917533698,0.19287528550585503,0
13831,56,1,999,0,1.4,93.918,-42.7,1210.621568,12545.07681,7987.623493,0.3063626917533698,-0.5306930434424036,0
13786,33,3,999,0,1.4,93.918,-42.7,1299.621568,30955.02235,7195.1378,-0.8208591392622184,-0.06306818212925193,0
21605,45,7,999,0,1.4,93.444,-36.1,1345.621568,28261.59055,3347.992524,0.3063626917533698,-0.5306930434424036,0
18035,58,1,999,0,1.4,93.918,-42.7,1169.621568,9695.34777,1726.378894,0.3063626917533698,-0.045330690645941585,0
18035,58,1,999,0,1.4,93.918,-42.7,1258.621568,31626.3199,8171.671279,0.3063626917533698,-0.045330690645941585,0
16647,38,3,999,0,1.4,93.918,-42.7,1233.621568,11686.47482,4482.567225,0.3063626917533698,-0.5306930434424036,0
13616,25,2,999,0,1.4,93.918,-42.7,1355.621568,6536.711502,2030.371282,-0.8208591392622184,0.19287528550585503,0
18144,25,1,999,0,1.4,93.918,-42.7,1253.621568,33242.69225,3293.48756,0.3063626917533698,-0.4407162365390601,0
13811,28,2,999,0,1.4,93.918,-42.7,1185.621568,26961.14531,4307.682132,-0.8208591392622184,0.19287528550585503,0
16616,50,11,999,0,1.4,93.918,-42.7,1223.621568,18815.77213,5400.8497,0.3063626917533698,-0.09003847518831645,0
16583,53,24,999,0,1.4,93.918,-42.7,1442.621568,14558.82588,4975.783371,0.3063626917533698,-0.5306930434424036,0
